1
22918
2 1881.78 0
18331 3779.77 0
37034 4392.69 0
54901 2788.81 0
73212 5983.36 0
91623 2038.72 0
109673 2838.76 0
127690 10572.2 0
145930 9678.81 0
3 2814.61 0
18364 2314.64 0
37037 4713.62 0
54925 7605.23 0
73231 6338.15 0
91627 3061.07 0
109674 3397.24 0
127704 9978.93 0
145934 11786.2 0
6 1374.82 0
18374 2700.35 0
37038 6220.52 0
54926 2625.78 0
73240 8282.03 0
91639 3775.02 0
109677 2359.76 0
127707 8185.77 0
145937 9962.98 0
11 1374.82 0
18386 2425.98 0
37047 9970.52 0
54939 4565.54 0
73263 5428.02 0
91640 2684 0
109678 3397.24 0
127726 8490.56 0
145955 15815.1 0
21 2387.7 0
18390 3972.1 0
37048 8836.94 0
54944 7703.66 0
73271 5787.73 0
91643 2934.61 0
109681 2939.55 0
127731 3622.95 0
145956 14423.2 0
31 2556.69 0
18391 4754.01 0
37072 6804.82 0
54950 2246.35 0
73274 6777.3 0
91648 2897.16 0
109685 2152.85 0
127744 11962.5 0
145960 11138.6 0
39 3177.35 0
18392 3767.56 0
37073 7320.1 0
54960 3075.56 0
73278 6214.16 0
91662 2882.46 0
109687 2912.39 0
127748 12498.5 0
145962 12586.4 0
48 2016.46 0
18414 2389.21 0
37078 5651.18 0
54967 4734.88 0
73285 7097.31 0
91680 4035.02 0
109692 2384.31 0
127752 5345.57 0
145965 14745.5 0
49 2556.69 0
18416 3394.63 0
37085 7805.7 0
54968 5766.41 0
73291 7816.16 0
91682 3061.07 0
109698 2565.42 0
127760 10075 0
145972 14299.3 0
83 1847.47 0
18422 2803.18 0
37086 5081.57 0
54985 3646 0
73300 7891.06 0
91694 3019.36 0
109702 2936.94 0
127780 5193.23 0
145974 7315.73 0
103 2563.12 0
18432 2891.17 0
37093 4726.53 0
54993 5698.17 0
73302 6349.79 0
91703 2479.05 0
109703 2516.33 0
127786 3922.56 0
145984 7278.28 0
109 1374.82 0
18438 2312.66 0
37098 4913.78 0
54995 6396.48 0
73310 6580.23 0
91708 1950.91 0
109708 3370.71 0
127796 10922.2 0
145995 17482.9 0
119 1374.82 0
18452 2570.11 0
37101 6356.15 0
55011 3654.07 0
73321 8717.28 0
91728 2730.05 0
109712 3059.04 0
127805 10435.3 0
145998 12952.1 0
123 2534.29 0
18457 2414.07 0
37106 4640.68 0
55039 5980.93 0
73338 8570.01 0
91749 2712.81 0
109714 2841.37 0
127828 5734.26 0
145999 9463.21 0
124 3148.52 0
18463 2031.68 0
37109 4033.62 0
55058 3690.36 0
73347 7928.51 0
91751 3531.65 0
109715 2482.49 0
127841 10214.4 0
146003 12016.1 0
126 2445.35 0
18467 2647.18 0
37111 6957.22 0
55074 4457.25 0
73349 6351.06 0
91761 3985.56 0
109717 2019.47 0
127857 8185.77 0
146006 13660 0
130 2499.04 0
18472 3452.28 0
37112 8874.39 0
55076 6992.82 0
73355 6214.16 0
91766 2771.81 0
109719 3801.88 0
127860 7775.07 0
146017 13132.8 0
131 2005.02 0
18477 4116.23 0
37114 6015.33 0
55087 5075.42 0
73372 9090.27 0
91770 3046.96 0
109731 3346.17 0
127865 10176.6 0
146018 13160.4 0
132 1832.07 0
18478 4202.71 0
37120 4790.33 0
55092 6992.82 0
73376 8604.92 0
91773 3688.48 0
109766 3519.97 0
127866 3510.6 0
146029 10918.1 0
135 2160.59 0
18484 3562.39 0
37135 4293.24 0
55095 7457.58 0
73377 6153.43 0
91780 2480.32 0
109771 2467.24 0
127873 6175.24 0
146032 17854.9 0
138 2387.7 0
18490 2700.35 0
37136 7207.75 0
55100 7238.89 0
73382 6952.92 0
